Id,Timestamp,Type,AssetIn,AmountIn,AssetOut,AmountOut,FeeAsset,FeeAmount,FiatValueAtTimestamp,FiatCurrency
08b31ba1-ae62-4611-b42f-c689804a481f,2024-03-08T02:00:00,Trade,USD,108.79544807470634,ADA,150.67010573759475,USD,0.10890435242713348,108.79544807470634,USD
7496daff-425b-44b8-9975-8c09ca0a731b,2024-03-08T03:00:00,Trade,BTC,1.901557740759699e-05,SOL,0.008955850029702641,BTC,1.9034612019616605e-08,1.2967175258006454,USD
d41986f0-6187-40ed-8398-aabab6dd352a,2024-03-08T08:00:00,Withdrawal,,0.0,USD,38.47268638279092,,0.0,38.47268638279092,USD
a973d6c2-c346-4037-994f-a2c63a5a41e1,2024-03-08T10:00:00,Trade,USD,1.4199990327968017,ETH,0.00036602850450384507,USD,0.0014214204532500517,1.4199990327968017,USD
b22e9329-6ca0-4a4e-9eeb-880bc8fae279,2024-03-08T12:00:00,Trade,ADA,3.9291616845511945,ETH,0.0007320570090076901,ADA,0.003933094779330525,2.8428409065001037,USD
193fd080-0907-4f1b-9b88-62e5533e8020,2024-03-08T16:00:00,Trade,SOL,0.039257203397332366,BTC,8.352011554368387e-05,SOL,3.929649989722959e-05,5.689740220119873,USD
ddca02e0-b41d-4269-9fd7-ced3ea1bdd3c,2024-03-08T19:00:00,Trade,USD,4.547240383919803,BTC,6.68160924349471e-05,USD,0.004551792176095898,4.547240383919803,USD
54f77210-b565-407e-a355-b592d1573bde,2024-03-08T20:00:00,Trade,ETH,0.0328989590381386,USD,127.88638795830423,ETH,3.293189092906767e-05,127.88638795830423,USD
3c6144db-28b1-4b1b-82d8-c6e31f441d49,2024-03-08T21:00:00,Withdrawal,,0.0,USD,6.394319397915211,,0.0,6.394319397915211,USD
1ae6c0b0-5f09-4c25-a2d1-6ed2749e20fd,2024-03-09T02:00:00,Trade,SOL,0.10112659421089516,BTC,0.00021381149579183072,SOL,0.0001012278220329281,14.606162441131195,USD
855514b3-6a4f-48fb-841c-c679d77faedd,2024-03-09T04:00:00,Trade,USD,2.9183112557380126,BTC,4.276229915836614e-05,USD,0.002921232488226239,2.9183112557380126,USD
a0c2acc1-61ca-4d52-b6f1-913807da0477,2024-03-09T09:00:00,Trade,ADA,30.708838466614303,USD,22.796471077919087,ADA,0.030739578044658964,22.796471077919087,USD
0fbdaeba-0387-435d-b221-2e024a9e5d22,2024-03-09T15:00:00,Trade,USD,65.60242199864935,ETH,0.016815508023573147,USD,0.06566809008873808,65.60242199864935,USD
ed129be0-6956-4be1-a6eb-867c5d89a2d1,2024-03-09T18:00:00,Transfer,,0.0,BTC,2.1381149579183072e-06,,0.0,0.0,USD
a63daa93-ed4d-47dc-8a3d-6f876c310596,2024-03-09T22:00:00,Trade,BTC,0.0008341599016221708,USD,57.0412318145033,BTC,8.349948965186895e-07,57.0412318145033,USD
7acae9e4-18e3-4b46-bd81-137764ec16f0,2024-03-10T00:00:00,Trade,ADA,3.976011064937817,USD,2.8520615907251647,ADA,0.003979991055993811,2.8520615907251647,USD
229d87d0-dfbc-4491-b053-b26c06f4716a,2024-03-10T03:00:00,Trade,ADA,12.723235407801015,USD,9.126597090320528,ADA,0.012735971379180195,9.126597090320528,USD
61d40ed8-ca97-4438-ab42-42ba606bc52f,2024-03-10T08:00:00,Trade,ETH,0.0010608671477549687,SOL,0.028524552023130638,ETH,1.0619290768318003e-06,4.1186600666198325,USD
46c1d814-0fbe-45d2-b532-4a35790f48a1,2024-03-10T09:00:00,Deposit,USD,500.0,,0.0,,0.0,500.0,USD
