Id,Timestamp,Type,AssetIn,AmountIn,AssetOut,AmountOut,FeeAsset,FeeAmount,FiatValueAtTimestamp,FiatCurrency
1dfa3e3a-e355-4663-b83e-ea54ab95e354,2024-03-05T05:00:00,Transfer,,0.0,ADA,2082.3094539082363,,0.0,0.0,USD
c0f6465d-7f41-4cfb-a23b-ebce79ac3929,2024-03-05T09:00:00,Withdrawal,,0.0,USD,2400.0,,0.0,2400.0,USD
f97fbb22-663e-441a-9fac-f4a63fdf9609,2024-03-05T12:00:00,Trade,SOL,38.266698587502994,USD,4800.0,SOL,0.03830500359109409,4800.0,USD
0f1d0834-9b3a-4ce3-9d53-96b8ac2867f2,2024-03-05T14:00:00,Deposit,USD,500.0,,0.0,,0.0,500.0,USD
00d6d404-3e48-425d-8fa6-2a7b9af53b11,2024-03-05T19:00:00,Transfer,,0.0,SOL,38.109419498801074,,0.0,0.0,USD
1bd79ecd-74fe-4609-a6f0-285eb951e1be,2024-03-06T01:00:00,Trade,ETH,0.08006928884533221,ADA,416.46189078164724,ETH,8.014943828361583e-05,306.0578435354326,USD
d1c66c41-1fe7-4e09-afb0-a875204ee375,2024-03-06T07:00:00,Trade,USD,248.9673322635972,SOL,1.9054709749400536,USD,0.24921654881240962,248.9673322635972,USD
90f4c9f1-7446-4c7a-b161-11e6d6c0f2c0,2024-03-06T11:00:00,Deposit,USD,500.0,,0.0,,0.0,500.0,USD
7d7f5226-3bd9-40ae-ad00-7084eb1363df,2024-03-06T14:00:00,Trade,USD,497.9346645271944,SOL,3.810941949880107,USD,0.49843309762481924,497.9346645271944,USD
a3a6971a-73a9-4b0d-9c08-3a35ed615f66,2024-03-06T16:00:00,Trade,ADA,338.777156434341,SOL,1.9054709749400536,ADA,0.3391162727070481,249.21654881240963,USD
c959f949-c69c-4a4c-8a31-9913cf4ea82f,2024-03-06T17:00:00,Trade,USD,1935.9519815946112,BTC,0.029329065870137158,USD,1.9378898714660773,1935.9519815946112,USD
4b9a1757-3a98-4826-b985-159d70948ad8,2024-03-06T21:00:00,Trade,SOL,51.645483735969115,ETH,1.7706730212249862,SOL,0.051697180916886,6761.47429211952,USD
d0694270-9791-4545-9036-41ff6423dc92,2024-03-07T01:00:00,Transfer,,0.0,ETH,0.3541346042449972,,0.0,0.0,USD
7e51d76b-b3a0-44a4-bcf5-d257a90bc93d,2024-03-07T02:00:00,Trade,ADA,92.14297359144719,ETH,0.01770673021224986,ADA,0.09223520880024744,68.50308957594378,USD
258c567e-3ee1-4772-9a1c-4af9152c6f81,2024-03-07T07:00:00,Deposit,USD,10000.0,,0.0,,0.0,10000.0,USD
664d4fa9-89cf-4930-9490-dbe25585975b,2024-03-07T08:00:00,Trade,ADA,131.80970064809424,BTC,0.0014664532935068579,ADA,0.13194164229038463,97.99305772906865,USD
1f491ab3-4c11-4cc5-905a-d19fd5581489,2024-03-07T09:00:00,Deposit,USD,50000.0,,0.0,,0.0,50000.0,USD
f28cdcf1-4adc-4ffe-87ae-485a4c4d40bf,2024-03-07T15:00:00,Trade,BTC,0.005923343544528791,ADA,533.4762426954354,BTC,5.9292728173461376e-06,396.21280544989986,USD
b22387bb-066c-4370-b0e9-d5b826c36b0d,2024-03-07T16:00:00,Trade,SOL,95.13888349938398,USD,13696.57079567708,SOL,0.09523411761700097,13696.57079567708,USD
1d08804d-b8c3-4e32-9be3-982ec8272960,2024-03-07T22:00:00,Deposit,USD,50000.0,,0.0,,0.0,50000.0,USD
434de17b-c52e-4c80-9091-c0ba4cafe6b6,2024-03-08T04:00:00,Trade,ADA,72413.87444626841,USD,52393.141591354164,ADA,72.48636080707549,52393.141591354164,USD
12c5f4fe-943c-4446-877d-a6250ac83227,2024-03-08T09:00:00,Withdrawal,,0.0,USD,10478.628318270832,,0.0,10478.628318270832,USD
4960b22b-397b-48de-9e1a-4f6f76f3cb6b,2024-03-08T11:00:00,Trade,ADA,23804.39720287092,SOL,118.95187056823451,ADA,23.82822542829922,17223.041339574676,USD
d5541e5c-ff8f-458e-838e-b86263153f36,2024-03-08T13:00:00,Trade,USD,401.16181274123295,BTC,0.005894578359278111,USD,0.4015633761173503,401.16181274123295,USD
1f5a3636-35f5-42b5-849f-b209c927aece,2024-03-08T14:00:00,Trade,ADA,277.50540449725577,BTC,0.0029472891796390554,ADA,0.2777831876849407,200.78168805867514,USD
197ff4d0-d687-4549-9c0a-b2a1913c14c0,2024-03-08T19:00:00,Trade,BTC,0.12410675095216174,USD,8463.135017164912,BTC,0.00012423098193409585,8463.135017164912,USD
966d61f6-b9a9-4182-9e39-87a800d140e5,2024-03-08T23:00:00,Withdrawal,,0.0,USD,27082.03205492772,,0.0,27082.03205492772,USD
3b3638ab-63fb-4723-b8c2-c2dfcf8f5f97,2024-03-09T04:00:00,Trade,ETH,9.165770161350382,ADA,48314.57305715522,ETH,0.009174945106456838,35830.08737918631,USD
594f642f-2e7e-44e7-8295-a8d495837819,2024-03-09T06:00:00,Trade,ETH,4.582885080675191,ADA,24157.28652857761,ETH,0.004587472553228419,17915.043689593156,USD
5d6ab410-2eda-4ed9-95f0-e620a28ab100,2024-03-09T11:00:00,Trade,ETH,2.2914425403375955,ADA,12078.643264288805,ETH,0.0022937362766142096,8957.521844796578,USD
2cfacb4e-0345-4142-b57a-439c3f21504d,2024-03-09T16:00:00,Trade,SOL,48.07428080208707,BTC,0.10164323210544064,SOL,0.04812240320529236,6943.5815584916345,USD
c77980c5-1e90-4681-8021-119778087443,2024-03-09T21:00:00,Transfer,,0.0,ADA,9662.914611431044,,0.0,0.0,USD
33f39c35-0901-410e-aad7-afd55277fe29,2024-03-10T00:00:00,Transfer,,0.0,ADA,1207.8643264288805,,0.0,0.0,USD
a2bdc0e5-b5a4-4d45-9e72-0d838887994d,2024-03-10T04:00:00,Trade,SOL,6.061612315048685,BTC,0.01270540401318008,SOL,0.006067679995043729,876.112314484364,USD
